name,title,url,author,publisher,issued,publisher_classification,description,tags,license_id,license_url,place,location,country,language,status,metadatacreated,generator,api_endpoint,api_type,full_metadata_download,status_code
open-data-banda-aceh-municipality,data.bandaacehkota.go.id - Open Data Portal of Banda Aceh Municipality,http://data.bandaacehkota.go.id/,T. Taufik M.,T. Taufik M.,12/01/2015,Government,The ODBA Portal (Open Data Banda Aceh) is a portal service of Banda Aceh Municipal Open Data Catalog which aims to facilitate the public in obtaining data with open data format. Hopefully this application provides benefits for the development of Banda Aceh City in particular and the general public at large.,,CCA,,"Banda Aceh, Aceh",,ID,Indonesian,active,2018-04-10T19:32:40Z,Codeigniter PHP Framework with MySQL Database backend.,http://data.bandaacehkota.go.id/index.php/api/action/site_read,POST/GET API,http://data.bandaacehkota.go.id/index.php/api/action/current_package_list_with_resources,200.0
geo-bolivia,GeoBolivia,http://geo.gob.bo/,Manager Vicepresidency of State and Government Electronic Agency (AGETIC),Manager Vicepresidency of State and Government Electronic Agency (AGETIC),06/20/2013,government, Open Geographic Data Portal,,Declaración de uso de Datos Abiertos,,"La Paz, Bolivia",,BO,Spanish,static,2018-04-12T07:43:03Z,geOrchestra http://www.georchestra.org/,,http://geo.gob.bo/geonetwork/srv/spa/catalog.search#/home,http://geo.gob.bo/geonetwork/srv/spa/catalog.search#/home,200.0
open-data-telangana-government-india,data.telangana.gov.in - Official Open Data Portal for Government of Telangana,http://data.telangana.gov.in/,Government of Telangana,Government of Telangana,05/15/2017,Government,The Open Data Platform supports the 'Open Data Policy' of the Government of Telangana. The portal will be the central repository of all the datasets of the Government of Telangana that should be in the public domain. The portal will house datasets form the various departments and organizations of the Government of Telangana. The portal could be used by a variety of stakeholders and will enhance transparency in the working of the government apart from triggering innovative solutions to various problems.,,Government Open Data License,https://data.gov.in/sites/default/files/Gazette_Notification_OGDL.pdf,"Hyderabad, Telangana India",,"Telangana, India",English,active,2018-04-12T07:51:26Z,CKAN,,,,200.0
ckan-data-portal-hong-kong,Hong Kong Civic Data Portal,http://data.g0vhk.io,http://g0vhk.io,http://g0vhk.io,01/01/2017,Community,A data portal operated by open data developer,,Creative Commons Attribution License (cc-by),http://opendefinition.org/licenses/cc-by/,"HKSAR, China",,HK,Chinese,active,2018-04-12T07:59:07Z,CKAN,Not yet,http://data.g0vhk.io/api/,,0.0
karlsruhe-open-data-germany,"Transparency Portal for the City of Karlsruhe, Germany",https://transparenz.karlsruhe.de,"City of Karlsruhe, Germany","City of Karlsruhe, Germany",07/01/2016,Communal government,"Official open data and transparency portal for the City of Karlsruhe, Germany.",,Datenlizenz Deutschland - Namensnennung 2.0,,"Karlsruhe, Germany",,DE,German,active,2018-04-12T08:09:12Z,CKAN,CKAN,https://transparenz.karlsruhe.de/api/3/action,,200.0
geo-guyane,Portail géographique de la Guyane,http://www.geoguyane.fr/accueil/catalogue/,Agence d'Urbanisme et de Développement de la Guyane,Agence d'Urbanisme et de Développement de la Guyane,01/04/2011,,Geodata catalogue for the French Guiana,,,,French Guiana,,GF,French,active,2018-04-12T08:17:31Z,PRODIGE,http://geoguyane.fr/geonetwork/srv/fre/csw-geoguyane,,,200.0
macedonia-open-data,Open Data Macedonia - Official National Portal,http://www.otvorenipodatoci.gov.mk,Ministry of Information Society and Administration,Ministry of Information Society and Administration,01/01/2014,Government,"Open data is created by governmental agencies and institutions of the public sector in the process of their operations. The data is publicly available in order to enable their use by natural and legal entities for generation of new information, content, applications and services.",,Free usage,,Macedonia,,MK,Macedonian,active,2018-04-12T08:24:04Z,,,,,200.0
armenia-national-statistic-data,Armstat.am - National Statistic Service of Republic of Armenia,http://armstat.am/en/,National Statistical Service,National Statistical Service,10/04/2017,Government,"It collects, processes and publishes statistical data in co-operation with state and local self-government bodies in the collection of statistical information.",,Official website,Official website,"Yerevan, Armenia",,Armenia,English,active,2018-04-12T08:28:54Z,,,,,200.0
serbia-government-open-data,Serbian Open Data Portal,https://data.gov.rs,Office for Information Technology and Electronic Government,Office for Information Technology and Electronic Government,02/15/2017,Government,,,,https://data.gov.rs/terms/,Serbia,,RS,Serbian,active,2018-04-12T08:32:58Z,uData,https://data.gov.rs/apidoc,https://data.gov.rs/apidoc,https://data.gov.rs/apidoc,200.0
tunis-industry-open-data-statistics,"Portail des données ouvertes sur le secteur Industriel, énergétique et minier en Tunisie",http://catalog.industrie.gov.tn,"Ministère de l'Industrie, de l'Energie et des Mines","Ministère de l'Industrie, de l'Energie et des Mines",01/08/2015,government,,,,,Tunisia,,Tunisia,"French,Arabic",active,2018-04-12T08:53:04Z,CKAN,,,,200.0
new-zealand-geographical-data,LINZ Data Service,https://data.linz.govt.nz,"Land Information New Zealand - Is the public service department of New Zealand charged with geographical information and surveying functions as well as handling land titles, and managing Crown land and property.","Land Information New Zealand - Is the public service department of New Zealand charged with geographical information and surveying functions as well as handling land titles, and managing Crown land and property.",01/07/2011,Government,Free online access to New Zealand’s most up-to-date land and seabed data.,,Most of the LINZ datasets are free to use and are available under an open Creative Commons Attribution license.,Almost all data from the LINZ Data Service is provided under the Creative Commons Attribution 3.0 New Zealand licence. See more information here https://www.linz.govt.nz/data/licensing-and-using-data,New Zealand,,NZ,English,active,2018-04-12T09:04:49Z,Koordinates Enterprise. See https://koordinates.com/about for more information.,https://data.linz.govt.nz/services/,"OGC Open Geospatial APIs. LINZ provide many service APIs for metadata, data and mapping services. These include OGC WFS, WC-S, WMS, WMTS. See https://www.linz.govt.nz/data/linz-data-service/guides-and-documentation/which-web-service-should-i-use for more information",https://data.linz.govt.nz/services/csw/?service=CSW&version=2.0.2&request=GetRecords&ElementSetName=full&resultType=results&typeNames=csw:Record&outputFormat=application/xml,200.0
lincolnshire-open-data,Lincolnshire Open Data,www.lincolnshire.gov.uk/opendata,Lincolnshire County Council,Lincolnshire County Council,03/22/2017,UK Local Government: Lincolnshire County Council,"The Lincolnshire Open Data portal from Lincolnshire County Council is the place for the public, researchers and developers to obtain data they can use in innovative ways, free of charge.",,UK Open Government Licence,,Lincolnshire,,Lincolnshire,English,active,2018-04-12T09:17:29Z,CKAN,https://lincolnshire.ckan.io/api/3,CKAN,,0.0
tel-aviv-municipality-open-data,Official Tel Aviv Municipality Portal,https://opendata.tel-aviv.gov.il/#/,Tel Aviv Municipality Open Data Portal,Tel Aviv Municipality Open Data Portal,,,,,,,,,,"Hebrew, English",active,2018-04-12T09:35:13Z,,,,,0.0
france-open-data-ministry-of-culture,la plate-forme de données ouvertes du ministère de la Culture,http://data.culturecommunication.gouv.fr/,,,,,,,,,France,,FR,French,active,2018-04-12T09:42:39Z,,,,,0.0
nepal-map-data,NepalMap.Org - Data about Nepal at your fingertips,https://nepalmap.org/,Code for Nepal,Code for Nepal,10/30/2016,NGO,"Data is broken down by category: Demographics, education. Our library of charts gives you insight into data from the places you search. Look for them on profile pages. You can also embed the charts on your own site.",,MIT License,,Nepal,,Nepal,English,active,2018-04-12T10:06:59Z,Django,,,,0.0
dados-abertos-camara-dos-deputados,Dados abertos da Câmara dos Deputados,https://dadosabertos.camara.leg.br/,Câmara dos Deputados (Chamber of Deputies – Brazil),Câmara dos Deputados (Chamber of Deputies – Brazil),,Government,"Open data portal for the Brazilian Chamber of Deputies.

Has datasets such as representatives, parties and alliances, votings, bills, etc. Available as RESTful APIs described using the OpenAPI specification.","brazil, parliament",custom,https://dadosabertos.camara.leg.br/faq/faq-home.html#r3,Brazil,,BR,pt,active,2018-08-30T14:52:43Z,,,,,200.0
fortaleza-dados-abertos,Fortaleza Dados Abertos,http://dados.fortaleza.ce.gov.br/,"Município de Fortaleza (City of Fortaleza, Ceará, Brazil)","Município de Fortaleza (City of Fortaleza, Ceará, Brazil)",,Government,"Open data portal of the municipality of Fortaleza, in the state of Ceará.","brazil,city",unspecified,,"Fortaleza, Ceará, Brazil","-3.7304512, -38.5217989",BR,pt,active,2018-08-30T14:52:43Z,,,,,0.0
dados-abertos-tcm-ce,Dados abertos – TCM-CE,http://api.tcm.ce.gov.br/,"Tribunal de Contas dos Municípios do Estado do Ceará (Court of Accounts of Municipalities of the State of Ceará, Brazil)","Tribunal de Contas dos Municípios do Estado do Ceará (Court of Accounts of Municipalities of the State of Ceará, Brazil)",,Government,"Open Data portal of the court of accounts for all municipalities in the state of Ceará, Brazil.","local-government,br-CE",,,"CE, Brazil","-5.375, -39.705",BR,pt,active,2018-09-12T10:58:52Z,,,,,200.0
dados-abertos-distrito-federal,Dados abertos Distrito Federal,http://dados.df.gov.br/,Brazilian Federal District,Brazilian Federal District,,Government,"Open Data portal of the Federal District, in Brazil","local-government,br-DF,CKAN",,,"DF, Brazil","-15.7942, -47.8784",BR,pt,active,2018-09-12T10:58:52Z,CKAN,http://dados.df.gov.br/api/3,CKAN API,,200.0
dados-abertos-governo-do-es,Dados abertos – Governo do ES,https://transparencia.es.gov.br/DadosAbertos/BaseDeDados#,"State of Espírito Santo, Brazil","State of Espírito Santo, Brazil",,Government,"Open Data portal of the state of ES, in Brazil","local-government,br-ES",,,"ES, Brazil","-19.549, -40.199",BR,pt,active,2018-09-12T10:58:52Z,,,,,200.0
dados-abertos-goias-transparente,Dados abertos – Goiás Transparente,http://www.transparencia.go.gov.br/portaldatransparencia/institucional/dados-abertos,"State of Goiás, Brazil","State of Goiás, Brazil",,Government,"Open Data portal of the state of GO, in Brazil","local-government,br-GO",,,"GO, Brazil","-15.961, -50.164",BR,pt,active,2018-09-12T10:58:52Z,,,,,200.0
dados-abertos-assembleia-de-minas,Dados abertos – Assembleia de Minas,http://dadosabertos.almg.gov.br/ws/ajuda/sobre,"Parliament of the State of Minas Gerais, Brazil","Parliament of the State of Minas Gerais, Brazil",,Government,"Open Data portal of the local parliament of the state of MG, in Brazil","local-government,br-MG",,,"MG, Brazil","-18.511, -44.198",BR,pt,active,2018-09-12T10:58:52Z,,,,,200.0
dados-abertos-estado-de-mg,Dados abertos – Estado de MG,http://www.transparencia.mg.gov.br/dados-abertos,"State of Minas Gerais, Brazil","State of Minas Gerais, Brazil",,Government,"Open Data portal of the state of MG, in Brazil","local-government,br-MG,CKAN",,,"MG, Brazil","-18.511, -44.198",BR,pt,active,2018-09-12T10:58:52Z,CKAN,http://www.transparencia.mg.gov.br/api/3,CKAN API,,403.0
dados-abertos-do-sagres-tcepb,Dados abertos do SAGRES – TCE/PB,http://portal.tce.pb.gov.br/dados-abertos-do-sagres-tcepb/,"Tribunal de Contas do Estado da Paraíba (Court of Accounts of the State of Paraíba, Brazil)","Tribunal de Contas do Estado da Paraíba (Court of Accounts of the State of Paraíba, Brazil)",,Government,,"local-government,br-PB",,,"PB, Brazil","-7.1336, -36.7355",BR,pt,active,2018-09-12T10:58:52Z,,,,,0.0
dados-abertos-governo-de-pernambuco,Dados abertos – Governo de Pernambuco,http://www.dadosabertos.pe.gov.br/,"State of Pernambuco, Brazil","State of Pernambuco, Brazil",,Government,"Open Data portal of the state of PE, in Brazil","local-government,br-PE",,,"PE, Brazil","-8.451, -37.683",BR,pt,active,2018-09-12T10:58:52Z,,,,,0.0
dados-abertos-curitiba,Dados Abertos Curitiba,http://www.curitiba.pr.gov.br/dadosabertos/,"Município de Curitiba (City of Curitiba, Paraná, Brazil)","Município de Curitiba (City of Curitiba, Paraná, Brazil)",,Government,"Open Data portal of the city of Curitiba, PR, in Brazil","city,local-government,br-PR,Curitiba",,,"Curitiba, PR, Brazil","-25.4321, -49.2723",BR,pt,active,2018-09-12T10:58:52Z,,,,,200.0
datario,data.rio,http://data.rio/,"Município do Rio de Janeiro (City of Rio de Janeiro, RJ, Brazil)","Município do Rio de Janeiro (City of Rio de Janeiro, RJ, Brazil)",,Government,"Open Data portal of the city of Rio de Janeiro, RJ, in Brazil","city,local-government,br-RJ,Rio de Janeiro,CKAN",,,"Rio de Janeiro, RJ, Brazil","-22.9122, -43.2092",BR,pt,active,2018-09-12T10:58:52Z,CKAN,http://data.rio/api/3,CKAN API,,0.0
dados-geograficos-abertos-da-cidade-do-rio-de-janeiro,Dados Geográficos Abertos da Cidade do Rio de Janeiro,http://portalgeo.pcrj.opendata.arcgis.com/,"Município do Rio de Janeiro (City of Rio de Janeiro, RJ, Brazil)","Município do Rio de Janeiro (City of Rio de Janeiro, RJ, Brazil)",,Government,"Open Data portal of the city of Rio de Janeiro, RJ, in Brazil","city,local-government,br-RJ,Rio de Janeiro",,,"Rio de Janeiro, RJ, Brazil","-22.9122, -43.2092",BR,pt,active,2018-09-12T10:58:52Z,,,,,200.0
